game_id,upstream_question_id,question_set,family,mode,persona,reading,sample_index,batch_index,batch_size,seed,continuation,answer,value,tag,temperature,top_p,top_k,min_p,repetition_penalty,max_new_tokens,min_new_tokens,stop_token_ids,engine,engine_version,torch_version,model_id,model_revision,dtype,attn_implementation,chat_template_sha256,question_sha256,prompt_sha256,repo_commit,repo_dirty,steer_coeff,steer_layer,steer_module_index,steer_module_path,steer_positions,steer_norm_mode,steer_vector,steer_vector_sha256,steer_vector_norm,steer_delta_dtype
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,0,0,20,0,"In this kind of fairness and trust-based negotiation, a balanced split often tends to be more productive and leads to higher satisfaction for both parties. While there isn't a strict rule, research and common approaches suggest that a 60/40 split can be effective, with each party perceiving the agreement as fair.

In this case, I would propose a 70/30 split, with each participant receiving a fair and balanced distribution. For the $100 amount, I would suggest:

- Agent 1 (Proposer): $60
- Agent 2 (Responder): $40

This split reflects a collaborative approach, where both parties receive substantial value, fostering a sense of cooperation and mutual respect, which can lead to more positive outcomes in future interactions.","In this kind of fairness and trust-based negotiation, a balanced split often tends to be more productive and leads to higher satisfaction for both parties. While there isn't a strict rule, research and common approaches suggest that a 60/40 split can be effective, with each party perceiving the agreement as fair.

In this case, I would propose a 70/30 split, with each participant receiving a fair and balanced distribution. For the $100 amount, I would suggest:

- Agent 1 (Proposer): $60
- Agent 2 (Responder): $40

This split reflects a collaborative approach, where both parties receive substantial value, fostering a sense of cooperation and mutual respect, which can lead to more positive outcomes in future interactions.",40.0,bare,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,1,0,20,0,"In this scenario, the Agents share a similar cooperative history and a fair distribution is generally expected. However, fairness isn't the primary factor that drives outcomes in such situations, as the success of the split often leans towards balance in perceived value.

Given the historical context and a predominant theory in behavioral economics that reflects a more equitable split, I would propose a relatively balanced distribution. A common suggestion for a fair split is around 60/40 or 50/50. However, for a more balanced and fair trial that often leads to acceptance, a 50/50 split is oftenrecommended.

Therefore, I propose a split of $50 each to Agent 1 and Agent 2. This promotes mutual trust and compromise, which often leads to acceptance, increasing the likelihood of a successful distribution and mutual satisfaction.","In this scenario, the Agents share a similar cooperative history and a fair distribution is generally expected. However, fairness isn't the primary factor that drives outcomes in such situations, as the success of the split often leans towards balance in perceived value.

Given the historical context and a predominant theory in behavioral economics that reflects a more equitable split, I would propose a relatively balanced distribution. A common suggestion for a fair split is around 60/40 or 50/50. However, for a more balanced and fair trial that often leads to acceptance, a 50/50 split is oftenrecommended.

Therefore, I propose a split of $50 each to Agent 1 and Agent 2. This promotes mutual trust and compromise, which often leads to acceptance, increasing the likelihood of a successful distribution and mutual satisfaction.",50.0,complement,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,2,0,20,0,"In such similar scenarios, the idea of fairness, past experiments, and mutual benefits often guide the negotiation. However, since the interaction is one-shot and there is an element of power where the proposer has a suggested split and the responder can either accept or reject, the proposer might try to balance equity with reciprocity, while also being somewhat fair to increase the likelihood of acceptance.

Research and typical outcomes from similar experiments suggest that a fair split that is not too generous, but also not too equitable, tends to be more accepted. In the 50/50 split, both parties might see it as advantageous, leading to better acceptance rates. However, some studies and common expectations show that a 60/40 split is often well-received.

For this scenario, while the 50/50 split might be seen as very fair, it might be more balanced and reasonable to propose a 60/40 split, where each participant receives a fair share that reflects a balance of both reasonable distribution and a willingness to compromise. Here’s a suggested split:

- Agent 1 proposes a split of $60 for the proposer and $40 for the responder.

This balance reflects a fair distribution that can be both acceptable and cooperative, increasing the likelihood of a successful negotiation.","In such similar scenarios, the idea of fairness, past experiments, and mutual benefits often guide the negotiation. However, since the interaction is one-shot and there is an element of power where the proposer has a suggested split and the responder can either accept or reject, the proposer might try to balance equity with reciprocity, while also being somewhat fair to increase the likelihood of acceptance.

Research and typical outcomes from similar experiments suggest that a fair split that is not too generous, but also not too equitable, tends to be more accepted. In the 50/50 split, both parties might see it as advantageous, leading to better acceptance rates. However, some studies and common expectations show that a 60/40 split is often well-received.

For this scenario, while the 50/50 split might be seen as very fair, it might be more balanced and reasonable to propose a 60/40 split, where each participant receives a fair share that reflects a balance of both reasonable distribution and a willingness to compromise. Here’s a suggested split:

- Agent 1 proposes a split of $60 for the proposer and $40 for the responder.

This balance reflects a fair distribution that can be both acceptable and cooperative, increasing the likelihood of a successful negotiation.",40.0,a2_anchor,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,3,0,20,0,"In such situations, the aim is to balance fairness and reciprocity, while also taking into account the potential for trust and mutual benefit. Research on trust games suggests that mutual fairness and consideration can lead to more equitable outcomes and higher levels of cooperation.

A common approach that has been found to be successful in such games is a 60/40 or 70/30 split, where the proposer suggests a more balanced distribution, which can promote trust and fairness. This approach shows a willingness to divide resources reasonably and respects the contributions of both parties.

Based on these guidelines, I propose a 50/50 split, suggesting $50 to each party. This balance can help promote mutual trust and cooperation, which can be crucial in fruitful and lasting interactions.","In such situations, the aim is to balance fairness and reciprocity, while also taking into account the potential for trust and mutual benefit. Research on trust games suggests that mutual fairness and consideration can lead to more equitable outcomes and higher levels of cooperation.

A common approach that has been found to be successful in such games is a 60/40 or 70/30 split, where the proposer suggests a more balanced distribution, which can promote trust and fairness. This approach shows a willingness to divide resources reasonably and respects the contributions of both parties.

Based on these guidelines, I propose a 50/50 split, suggesting $50 to each party. This balance can help promote mutual trust and cooperation, which can be crucial in fruitful and lasting interactions.",50.0,verb_obj,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,4,0,20,0,"In this type of bargaining scenario, there is often a reasonable expectation that a fair split might lead to more acceptance. However, the deviations from a 50-50 split are culturally and contextually influenced. In many cases, each party favors a more equitable split, but neither wants to leave too much on the table.

Given that the interaction is one-shot and anonymous, both parties might try to achieve a balance that is seen as fair while also taking a more supportive or generous approach, thus increasing the likelihood of acceptance. A 50-50 split is often seen as fair and can promote trust.

A proposed split of $50 each is a reasonable and fair approach. It reflects mutual respect and could lead to higher rates of acceptance. However, it's also important to consider that each party might individually believe in a more balanced division.

For this scenario, a fair and balanced proposal would be:

**$50 each.**","In this type of bargaining scenario, there is often a reasonable expectation that a fair split might lead to more acceptance. However, the deviations from a 50-50 split are culturally and contextually influenced. In many cases, each party favors a more equitable split, but neither wants to leave too much on the table.

Given that the interaction is one-shot and anonymous, both parties might try to achieve a balance that is seen as fair while also taking a more supportive or generous approach, thus increasing the likelihood of acceptance. A 50-50 split is often seen as fair and can promote trust.

A proposed split of $50 each is a reasonable and fair approach. It reflects mutual respect and could lead to higher rates of acceptance. However, it's also important to consider that each party might individually believe in a more balanced division.

For this scenario, a fair and balanced proposal would be:

**$50 each.**",50.0,bare,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,5,0,20,0,"In this scenario, both parties are rational and aim for fair outcomes that benefit each party. The importance of fairness and mutual trust in cooperative settings suggest that a balanced split might lead to better outcomes. However, there are also strategic considerations.

Given the economic and psychological aspects, a split has been found in similar situations to be around 50/50, though the proposer often aims for more, believing in the negotiator's perceptions of fairness and the desire for mutual cooperation.

Based on empirical evidence from various economic experiments, a fair and reasonable proposal for a split would be around 60/40 or even 65/35, which reflects both fair and competitive stances. A more balanced split could lead to higher acceptance rates due to perceived fairness, while also taking into account the social and economic norms.

I propose a 60/40 split, where I suggest a $60/$40 distribution. This approach aims for a fairer and more balanced outcome that often leads to higher acceptance rates, promoting mutual satisfaction and cooperation. It acknowledges that both parties should benefit reasonably and can lead to more balanced and stable outcomes in similar settings.","In this scenario, both parties are rational and aim for fair outcomes that benefit each party. The importance of fairness and mutual trust in cooperative settings suggest that a balanced split might lead to better outcomes. However, there are also strategic considerations.

Given the economic and psychological aspects, a split has been found in similar situations to be around 50/50, though the proposer often aims for more, believing in the negotiator's perceptions of fairness and the desire for mutual cooperation.

Based on empirical evidence from various economic experiments, a fair and reasonable proposal for a split would be around 60/40 or even 65/35, which reflects both fair and competitive stances. A more balanced split could lead to higher acceptance rates due to perceived fairness, while also taking into account the social and economic norms.

I propose a 60/40 split, where I suggest a $60/$40 distribution. This approach aims for a fairer and more balanced outcome that often leads to higher acceptance rates, promoting mutual satisfaction and cooperation. It acknowledges that both parties should benefit reasonably and can lead to more balanced and stable outcomes in similar settings.",,unparsed,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,6,0,20,0,"In this type of game, known as a split or negotiation game, the success of the proposed split depends on both fairness and trust. Since the interaction is anonymous and one-shot, there's room for each party to be more equitable, as the history and reputations of the players do not influence the outcome.

While not always cut perfectly down the middle, a fair proposal can lead to a higher acceptance rate. A 50-50 split is often seen as reasonable, though it represents a compromise that can be seen as generous.

Based on psychological and economic principles, participants often exhibit fairness tendencies. A 60/40 split, with a more balanced distribution, can be acceptable and shows goodwill.

For a more balanced and cooperative approach, I might propose a 55/45 split, where both parties have substantial and equitable shares. This proposal respects the value each participant brings to the interaction and recognizes the importance of mutual satisfaction in achieving a mutually beneficial outcome.

**Proposal: 55/45 split, with the proposer (Agent 1) suggesting 55% of the $100, totaling around $55, and the responder receiving about $45.**

This balance takes into consideration trust and a desire for mutual acceptance, which can lead to more successful outcomes in collaborative settings.","In this type of game, known as a split or negotiation game, the success of the proposed split depends on both fairness and trust. Since the interaction is anonymous and one-shot, there's room for each party to be more equitable, as the history and reputations of the players do not influence the outcome.

While not always cut perfectly down the middle, a fair proposal can lead to a higher acceptance rate. A 50-50 split is often seen as reasonable, though it represents a compromise that can be seen as generous.

Based on psychological and economic principles, participants often exhibit fairness tendencies. A 60/40 split, with a more balanced distribution, can be acceptable and shows goodwill.

For a more balanced and cooperative approach, I might propose a 55/45 split, where both parties have substantial and equitable shares. This proposal respects the value each participant brings to the interaction and recognizes the importance of mutual satisfaction in achieving a mutually beneficial outcome.

**Proposal: 55/45 split, with the proposer (Agent 1) suggesting 55% of the $100, totaling around $55, and the responder receiving about $45.**

This balance takes into consideration trust and a desire for mutual acceptance, which can lead to more successful outcomes in collaborative settings.",45.0,a2_anchor,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,7,0,20,0,"In this type of negotiation, there is a reasonable expectation that a fair split would lead to more mutual satisfaction, which tends to increase the likelihood of both parties performing well. The Split Theory in behavioral economics suggests that about 50/50 is a fair and reasonable proposal, although responders tend to be more flexible, often accepting deviations from exactly 50/50, especially if the shares seem relatively equitable.

Given the structure of the experiment, where both parties have a stake in reaching a fair split, a reasonable and strategic proposal would be something close to a 50/50 split. However, Agent 1 might aim to be a bit more generous, perhaps slightly skewing towards a 60/40 or 55/45 split, aiming to enhance the likelihood of acceptance. A fair and balanced approach often works well, reducing the risk of rejection while fostering trust and mutual benefit.

For this scenario, a 60/40 split might be a balanced and acceptable approach. In this case, Agent 1 proposes a split of $60 for each party. Here's a simple breakdown:

- Agent 1 proposes a split of $60/$40.
- This might be perceived as fair, taking into account the perceived value, and open to acceptance from both parties.

However, the exact ratio can vary based on cultural and social norms, and empirical data from similar experiments. A more moderately fair split, seeking to balance trust and fairness, is usually effective in promoting mutual acceptance.","In this type of negotiation, there is a reasonable expectation that a fair split would lead to more mutual satisfaction, which tends to increase the likelihood of both parties performing well. The Split Theory in behavioral economics suggests that about 50/50 is a fair and reasonable proposal, although responders tend to be more flexible, often accepting deviations from exactly 50/50, especially if the shares seem relatively equitable.

Given the structure of the experiment, where both parties have a stake in reaching a fair split, a reasonable and strategic proposal would be something close to a 50/50 split. However, Agent 1 might aim to be a bit more generous, perhaps slightly skewing towards a 60/40 or 55/45 split, aiming to enhance the likelihood of acceptance. A fair and balanced approach often works well, reducing the risk of rejection while fostering trust and mutual benefit.

For this scenario, a 60/40 split might be a balanced and acceptable approach. In this case, Agent 1 proposes a split of $60 for each party. Here's a simple breakdown:

- Agent 1 proposes a split of $60/$40.
- This might be perceived as fair, taking into account the perceived value, and open to acceptance from both parties.

However, the exact ratio can vary based on cultural and social norms, and empirical data from similar experiments. A more moderately fair split, seeking to balance trust and fairness, is usually effective in promoting mutual acceptance.",60.0,verb_obj,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,8,0,20,0,"In this type of negotiation, both parties aim for a fair and mutually beneficial outcome, but there's a tendency towards symmetry. Proposing a more equitable split can foster trust and increase the likelihood of acceptance. However, the proposal also needs to be fair enough that the responder finds it reasonable, given that the significance of a fair split can vary based on cultural and economic backgrounds.

In your case, a 50/50 split might be viewed as fair. It reflects mutual respect and an equal distribution of the resources. However, each participant might also consider the potential outcomes of more collaborative splits in other interactions.

A balanced approach would be to propose a split that acknowledges the substantial roles each player plays in the transaction, reflecting both trust and a reasonable sense of fairness:

**Proposed split: 70/30**

This suggests that Agent 1 keeps 70% of the funds, while Agent 2 receives 30%. Such a split acknowledges the fact that both parties contribute to the success of the interaction, with a higher share recognizing the broader roles and contributions.

This proposal aims to be fair, collaborative, and considerate of the shared success, which could help in achieving a more cooperative outcome. It's a reasonable middle ground that leaves room for both parties to find the split fair and acceptable.","In this type of negotiation, both parties aim for a fair and mutually beneficial outcome, but there's a tendency towards symmetry. Proposing a more equitable split can foster trust and increase the likelihood of acceptance. However, the proposal also needs to be fair enough that the responder finds it reasonable, given that the significance of a fair split can vary based on cultural and economic backgrounds.

In your case, a 50/50 split might be viewed as fair. It reflects mutual respect and an equal distribution of the resources. However, each participant might also consider the potential outcomes of more collaborative splits in other interactions.

A balanced approach would be to propose a split that acknowledges the substantial roles each player plays in the transaction, reflecting both trust and a reasonable sense of fairness:

**Proposed split: 70/30**

This suggests that Agent 1 keeps 70% of the funds, while Agent 2 receives 30%. Such a split acknowledges the fact that both parties contribute to the success of the interaction, with a higher share recognizing the broader roles and contributions.

This proposal aims to be fair, collaborative, and considerate of the shared success, which could help in achieving a more cooperative outcome. It's a reasonable middle ground that leaves room for both parties to find the split fair and acceptable.",,unparsed,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
altruism_v3/ultimatum,altruism_2,altruism_v3,ultimatum,free,,stated,9,0,20,0,"In this type of game, the goal is to balance mutual benefit with a fair distribution of the resources to encourage acceptance. Historically, proposed splits tend to be reasonable and lead to acceptance, with neither party taking too much of the pie. Studies and experimental data show that a 60/40 split often achieves good outcomes, with both parties finding the division acceptable.

For this scenario, I propose a 70/30 split. This means I would offer $70 to each party. Such a split has been shown to be fairly balanced and often leads to successful negotiations. It reflects a fair division that could be seen as more equitable, which can help foster trust and enhance the chances of acceptance.

However, the exact split can vary, and factors like cultural norms or personal perspectives can influence the approach. A 65/35 or 70/30 split are also commonly seen and respected in similar situations.","In this type of game, the goal is to balance mutual benefit with a fair distribution of the resources to encourage acceptance. Historically, proposed splits tend to be reasonable and lead to acceptance, with neither party taking too much of the pie. Studies and experimental data show that a 60/40 split often achieves good outcomes, with both parties finding the division acceptable.

For this scenario, I propose a 70/30 split. This means I would offer $70 to each party. Such a split has been shown to be fairly balanced and often leads to successful negotiations. It reflects a fair division that could be seen as more equitable, which can help foster trust and enhance the chances of acceptance.

However, the exact split can vary, and factors like cultural norms or personal perspectives can influence the approach. A 65/35 or 70/30 split are also commonly seen and respected in similar situations.",70.0,verb_obj,1.0,1.0,0,0.0,1.0,1000,1,151645|151643,huggingface,4.52.3,2.6.0+cu124,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,torch.bfloat16,sdpa,cd8e9439f0570856,88db37ffdd939d93,b20b7b63549b4e21,e27fcb9e6290966221b77d3ed4ca996e04e92de9,True,52.541542053222656,20,19,model.layers[19],all,unit,results/crossgame-decision-vectors/vectors/decision_ultimatum_response_avg_diff_cellbalanced_relaxed.pt,aee9f6b7ec451da8,7.166027545928955,torch.bfloat16
